Entity,Code,Day,Daily ICU occupancy,145332-annotations
Czechia,CZE,3/17/2020,7,
Czechia,CZE,3/18/2020,9,
Czechia,CZE,3/19/2020,10,
Czechia,CZE,3/20/2020,16,
Czechia,CZE,3/21/2020,18,
Czechia,CZE,3/22/2020,27,
Czechia,CZE,3/23/2020,31,
Czechia,CZE,3/24/2020,41,
Czechia,CZE,3/25/2020,54,
Czechia,CZE,3/26/2020,51,
Czechia,CZE,3/27/2020,59,
Czechia,CZE,3/28/2020,63,
Czechia,CZE,3/29/2020,61,
Czechia,CZE,3/30/2020,73,
Czechia,CZE,3/31/2020,82,
Czechia,CZE,4/1/2020,88,
Czechia,CZE,4/2/2020,87,
Czechia,CZE,4/3/2020,94,
Czechia,CZE,4/4/2020,90,
Czechia,CZE,4/5/2020,91,
Czechia,CZE,4/6/2020,96,
Czechia,CZE,4/7/2020,102,
Czechia,CZE,4/8/2020,96,
Czechia,CZE,4/9/2020,94,
Czechia,CZE,4/10/2020,90,
Czechia,CZE,4/11/2020,94,
Czechia,CZE,4/12/2020,99,
Czechia,CZE,4/13/2020,93,
Czechia,CZE,4/14/2020,83,
Czechia,CZE,4/15/2020,79,
Czechia,CZE,4/16/2020,87,
Czechia,CZE,4/17/2020,86,
Czechia,CZE,4/18/2020,81,
Czechia,CZE,4/19/2020,84,
Czechia,CZE,4/20/2020,86,
Czechia,CZE,4/21/2020,82,
Czechia,CZE,4/22/2020,78,
Czechia,CZE,4/23/2020,75,
Czechia,CZE,4/24/2020,73,
Czechia,CZE,4/25/2020,69,
Czechia,CZE,4/26/2020,67,
Czechia,CZE,4/27/2020,68,
Czechia,CZE,4/28/2020,61,
Czechia,CZE,4/29/2020,60,
Czechia,CZE,4/30/2020,52,
Czechia,CZE,5/1/2020,46,
Czechia,CZE,5/2/2020,47,
Czechia,CZE,5/3/2020,45,
Czechia,CZE,5/4/2020,47,
Czechia,CZE,5/5/2020,37,
Czechia,CZE,5/6/2020,35,
Czechia,CZE,5/7/2020,36,
Czechia,CZE,5/8/2020,40,
Czechia,CZE,5/9/2020,34,
Czechia,CZE,5/10/2020,34,
Czechia,CZE,5/11/2020,35,
Czechia,CZE,5/12/2020,32,
Czechia,CZE,5/13/2020,29,
Czechia,CZE,5/14/2020,29,
Czechia,CZE,5/15/2020,29,
Czechia,CZE,5/16/2020,28,
Czechia,CZE,5/17/2020,28,
Czechia,CZE,5/18/2020,29,
Czechia,CZE,5/19/2020,26,
Czechia,CZE,5/20/2020,25,
Czechia,CZE,5/21/2020,23,
Czechia,CZE,5/22/2020,17,
Czechia,CZE,5/23/2020,18,
Czechia,CZE,5/24/2020,19,
Czechia,CZE,5/25/2020,18,
Czechia,CZE,5/26/2020,16,
Czechia,CZE,5/27/2020,16,
Czechia,CZE,5/28/2020,13,
Czechia,CZE,5/29/2020,12,
Czechia,CZE,5/30/2020,12,
Czechia,CZE,5/31/2020,11,
Czechia,CZE,6/1/2020,11,
Czechia,CZE,6/2/2020,9,
Czechia,CZE,6/3/2020,8,
Czechia,CZE,6/4/2020,8,
Czechia,CZE,6/5/2020,6,
Czechia,CZE,6/6/2020,8,
Czechia,CZE,6/7/2020,9,
Czechia,CZE,6/8/2020,9,
Czechia,CZE,6/9/2020,11,
Czechia,CZE,6/10/2020,12,
Czechia,CZE,6/11/2020,10,
Czechia,CZE,6/12/2020,11,
Czechia,CZE,6/13/2020,10,
Czechia,CZE,6/14/2020,11,
Czechia,CZE,6/15/2020,8,
Czechia,CZE,6/16/2020,4,
Czechia,CZE,6/17/2020,6,
Czechia,CZE,6/18/2020,8,
Czechia,CZE,6/19/2020,7,
Czechia,CZE,6/20/2020,7,
Czechia,CZE,6/21/2020,9,
Czechia,CZE,6/22/2020,9,
Czechia,CZE,6/23/2020,6,
Czechia,CZE,6/24/2020,7,
Czechia,CZE,6/25/2020,9,
Czechia,CZE,6/26/2020,8,
Czechia,CZE,6/27/2020,9,
Czechia,CZE,6/28/2020,10,
Czechia,CZE,6/29/2020,10,
Czechia,CZE,6/30/2020,8,
Czechia,CZE,7/1/2020,10,
Czechia,CZE,7/2/2020,10,
Czechia,CZE,7/3/2020,11,
Czechia,CZE,7/4/2020,11,
Czechia,CZE,7/5/2020,13,
Czechia,CZE,7/6/2020,11,
Czechia,CZE,7/7/2020,13,
Czechia,CZE,7/8/2020,14,
Czechia,CZE,7/9/2020,15,
Czechia,CZE,7/10/2020,15,
Czechia,CZE,7/11/2020,13,
Czechia,CZE,7/12/2020,14,
Czechia,CZE,7/13/2020,14,
Czechia,CZE,7/14/2020,13,
Czechia,CZE,7/15/2020,12,
Czechia,CZE,7/16/2020,14,
Czechia,CZE,7/17/2020,13,
Czechia,CZE,7/18/2020,12,
Czechia,CZE,7/19/2020,14,
Czechia,CZE,7/20/2020,14,
Czechia,CZE,7/21/2020,13,
Czechia,CZE,7/22/2020,12,
Czechia,CZE,7/23/2020,14,
Czechia,CZE,7/24/2020,15,
Czechia,CZE,7/25/2020,14,
Czechia,CZE,7/26/2020,14,
Czechia,CZE,7/27/2020,16,
Czechia,CZE,7/28/2020,16,
Czechia,CZE,7/29/2020,18,
Czechia,CZE,7/30/2020,18,
Czechia,CZE,7/31/2020,17,
Czechia,CZE,8/1/2020,15,
Czechia,CZE,8/2/2020,15,
Czechia,CZE,8/3/2020,14,
Czechia,CZE,8/4/2020,14,
Czechia,CZE,8/5/2020,15,
Czechia,CZE,8/6/2020,15,
Czechia,CZE,8/7/2020,17,
